issue_id,user_story_id,issue_titulo,user_story,match
22,4,Prestashop Minimal product quantity,"As a marketeer, I want to create friendly URLs for my nested product pages, so I can improve the SE ranking of the product section of my website ",False
23,4,Wall of fame - BO not iso with figma,"As a marketeer, I want to create friendly URLs for my nested product pages, so I can improve the SE ranking of the product section of my website ",False
24,4,SwagCommercial cannot be activated after updating to 7.1.1,"As a marketeer, I want to create friendly URLs for my nested product pages, so I can improve the SE ranking of the product section of my website ",False
25,4,Media preview file name not centered,"As a marketeer, I want to create friendly URLs for my nested product pages, so I can improve the SE ranking of the product section of my website ",False
26,4,Product Description overwriting HTML Code,"As a marketeer, I want to create friendly URLs for my nested product pages, so I can improve the SE ranking of the product section of my website ",False
27,4,Thumbnails not generated,"As a marketeer, I want to create friendly URLs for my nested product pages, so I can improve the SE ranking of the product section of my website ",False
28,4,Squished line item document text,"As a marketeer, I want to create friendly URLs for my nested product pages, so I can improve the SE ranking of the product section of my website ",True
29,4,Cloud: Unable to create a Google Shopping saleschannel,"As a marketeer, I want to create friendly URLs for my nested product pages, so I can improve the SE ranking of the product section of my website ",False
30,4,SwagCommercial cannot be activated after updating to 7.1.1,"As a marketeer, I want to create friendly URLs for my nested product pages, so I can improve the SE ranking of the product section of my website ",False
31,4,Media preview file name not centered,"As a marketeer, I want to create friendly URLs for my nested product pages, so I can improve the SE ranking of the product section of my website ",False
32,4,Product Description overwriting HTML Code,"As a marketeer, I want to create friendly URLs for my nested product pages, so I can improve the SE ranking of the product section of my website ",False
33,4,Thumbnails not generated,"As a marketeer, I want to create friendly URLs for my nested product pages, so I can improve the SE ranking of the product section of my website ",False
34,4,Squished line item document text,"As a marketeer, I want to create friendly URLs for my nested product pages, so I can improve the SE ranking of the product section of my website ",True
35,4,Cloud: Unable to create a Google Shopping saleschannel,"As a marketeer, I want to create friendly URLs for my nested product pages, so I can improve the SE ranking of the product section of my website ",False
36,4,The new reports in woo are terrible.,"As a marketeer, I want to create friendly URLs for my nested product pages, so I can improve the SE ranking of the product section of my website ",False
37,4,problem in woocommerce at the end of shipping,"As a marketeer, I want to create friendly URLs for my nested product pages, so I can improve the SE ranking of the product section of my website ",False
38,4,Mark the ‘Set up payments’ task as in progress on WooCommerce Home when live WooPayments onboarding started,"As a marketeer, I want to create friendly URLs for my nested product pages, so I can improve the SE ranking of the product section of my website ",False
39,4,[Payments NOX] Store in subdirectory can't switch to live through NOX flow,"As a marketeer, I want to create friendly URLs for my nested product pages, so I can improve the SE ranking of the product section of my website ",False
